"year","measure","category","level","cost_value","institution"
"1969","raw","board","2yr",465,"public_institutions"
"1969","inf","total","total",9492.81331713736,"public_institutions"
"1969","inf","total","4yr",9820.86661178027,"public_institutions"
"1969","inf","total","2yr",7544.68391793514,"public_institutions"
"1969","inf","tuition","total",2562.49516876241,"public_institutions"
"1969","inf","tuition","4yr",2842.97995211153,"public_institutions"
"1969","inf","tuition","2yr",1412.14904037062,"public_institutions"
"1969","inf","dorm","total",2902.97206817446,"public_institutions"
"1969","inf","dorm","4yr",2930.36885103714,"public_institutions"
"1969","inf","dorm","2yr",2443.49384513567,"public_institutions"
"1969","inf","board","total",4027.3460802005,"public_institutions"
"1969","inf","board","4yr",4047.51780863161,"public_institutions"
"1969","inf","board","2yr",3689.04103242886,"public_institutions"
"1970","raw","total","total",1276.04590598377,"public_institutions"
"1970","raw","total","4yr",1325.91365668639,"public_institutions"
"1970","raw","total","2yr",998,"public_institutions"
"1970","raw","tuition","total",351,"public_institutions"
"1970","raw","tuition","4yr",393.688558225693,"public_institutions"
"1970","raw","tuition","2yr",187,"public_institutions"
"1970","raw","dorm","total",397.348833630747,"public_institutions"
"1970","raw","dorm","4yr",401.084844110391,"public_institutions"
"1970","raw","dorm","2yr",338,"public_institutions"
"1970","raw","board","total",527.697072353027,"public_institutions"
"1970","raw","board","4yr",531.140254350303,"public_institutions"
"1970","raw","board","2yr",473,"public_institutions"
"1970","inf","total","total",9626.47746594707,"public_institutions"
"1970","inf","total","4yr",10002.6792751179,"public_institutions"
"1970","inf","total","2yr",7528.90195091252,"public_institutions"
"1970","inf","tuition","total",2647.9404657017,"public_institutions"
"1970","inf","tuition","4yr",2969.98251911559,"public_institutions"
"1970","inf","tuition","2yr",1410.72611705475,"public_institutions"
"1970","inf","dorm","total",2997.59559991518,"public_institutions"
"1970","inf","dorm","4yr",3025.78002535488,"public_institutions"
"1970","inf","dorm","2yr",2549.86859660164,"public_institutions"
"1970","inf","board","total",3980.94140033019,"public_institutions"
"1970","inf","board","4yr",4006.91673064746,"public_institutions"
"1970","inf","board","2yr",3568.30723725614,"public_institutions"
"1971","raw","total","total",1347.00188670047,"public_institutions"
"1971","raw","total","4yr",1404.79649006601,"public_institutions"
"1971","raw","total","2yr",1073,"public_institutions"
"1971","raw","tuition","total",376,"public_institutions"
"1971","raw","tuition","4yr",427.761616754509,"public_institutions"
"1971","raw","tuition","2yr",192,"public_institutions"
"1971","raw","dorm","total",425.759473248492,"public_institutions"
"1971","raw","dorm","4yr",429.76525707378,"public_institutions"
"1971","raw","dorm","2yr",366,"public_institutions"
"1971","raw","board","total",545.242413451979,"public_institutions"
"1971","raw","board","4yr",547.269616237717,"public_institutions"
"1971","raw","board","2yr",515,"public_institutions"
"1971","inf","total","total",9809.8726711016,"public_institutions"
"1971","inf","total","4yr",10230.776090533,"public_institutions"
"1971","inf","total","2yr",7814.3865127582,"public_institutions"
"1971","inf","tuition","total",2738.31251518834,"public_institutions"
"1971","inf","tuition","4yr",3115.27922520231,"public_institutions"
"1971","inf","tuition","2yr",1398.2872417983,"public_institutions"
"1971","inf","dorm","total",3100.69812249026,"public_institutions"
"1971","inf","dorm","4yr",3129.87122882517,"public_institutions"
"1971","inf","dorm","2yr",2665.48505467801,"public_institutions"
"1971","inf","board","total",3970.86203342299,"public_institutions"
"1971","inf","board","4yr",3985.62563650547,"public_institutions"
"1971","inf","board","2yr",3750.6142162819,"public_institutions"
"1972","raw","total","total",1452.37667947412,"public_institutions"
"1972","raw","total","4yr",1553.46439952413,"public_institutions"
"1972","raw","total","2yr",1197,"public_institutions"
"1972","raw","tuition","total",407,"public_institutions"
"1972","raw","tuition","4yr",502.630044636532,"public_institutions"
"1972","raw","tuition","2yr",233,"public_institutions"
"1972","raw","dorm","total",471.344385542219,"public_institutions"
"1972","raw","dorm","4yr",476.263360514864,"public_institutions"
"1972","raw","dorm","2yr",398,"public_institutions"
"1972","raw","board","total",574.032293931902,"public_institutions"
"1972","raw","board","4yr",574.570994372732,"public_institutions"
"1972","raw","board","2yr",566,"public_institutions"
"1972","inf","total","total",10167.5414877524,"public_institutions"
"1972","inf","total","4yr",10875.218498845,"public_institutions"
"1972","inf","total","2yr",8379.7456492116,"public_institutions"
"1972","inf","tuition","total",2849.25353319058,"public_institutions"
"1972","inf","tuition","4yr",3518.72341662992,"public_institutions"
"1972","inf","tuition","2yr",1631.14514307962,"public_institutions"
"1972","inf","dorm","total",3299.70431414179,"public_institutions"
"1972","inf","dorm","4yr",3334.14020313561,"public_institutions"
"1972","inf","dorm","2yr",2786.24792680553,"public_institutions"
"1972","inf","board","total",4018.58364042006,"public_institutions"
"1972","inf","board","4yr",4022.35487907943,"public_institutions"
"1972","inf","board","2yr",3962.35257932645,"public_institutions"
"1973","raw","total","total",1514.9596405669,"public_institutions"
"1973","raw","total","4yr",1596.04382983056,"public_institutions"
"1973","raw","total","2yr",1274,"public_institutions"
"1973","raw","tuition","total",438,"public_institutions"
"1973","raw","tuition","4yr",513.576855690938,"public_institutions"
"1973","raw","tuition","2yr",274,"public_institutions"
"1973","raw","dorm","total",478.520738315625,"public_institutions"
"1973","raw","dorm","4yr",483.495734213547,"public_institutions"
"1973","raw","dorm","2yr",409,"public_institutions"
"1973","raw","board","total",598.438902251275,"public_institutions"
"1973","raw","board","4yr",598.971239926072,"public_institutions"
"1973","raw","board","2yr",591,"public_institutions"
"1973","inf","total","total",9737.49447470866,"public_institutions"
"1973","inf","total","4yr",10258.6679923382,"public_institutions"
"1973","inf","total","2yr",8188.71184986595,"public_institutions"
"1973","inf","tuition","total",2815.27142091153,"public_institutions"
"1973","inf","tuition","4yr",3301.04621979064,"public_institutions"
"1973","inf","tuition","2yr",1761.15152815013,"public_institutions"
"1973","inf","dorm","total",3075.72091071567,"public_institutions"
"1973","inf","dorm","4yr",3107.69799694985,"public_institutions"
"1973","inf","dorm","2yr",2628.87217158177,"public_institutions"
"1973","inf","board","total",3846.50214308146,"public_institutions"
"1973","inf","board","4yr",3849.92377559775,"public_institutions"
"1973","inf","board","2yr",3798.68815013405,"public_institutions"
"1974","raw","total","total",1561.19096716417,"public_institutions"
"1974","raw","total","4yr",1646.61775547235,"public_institutions"
"1974","raw","total","2yr",1339,"public_institutions"
"1974","raw","tuition","total",432,"public_institutions"
"1974","raw","tuition","4yr",512.416444646865,"public_institutions"
"1974","raw","tuition","2yr",277,"public_institutions"
"1974","raw","dorm","total",505.182398557535,"public_institutions"
"1974","raw","dorm","4yr",511.236065191463,"public_institutions"
"1974","raw","dorm","2yr",424,"public_institutions"
"1974","raw","board","total",624.008568606637,"public_institutions"
"1974","raw","board","4yr",622.965245634024,"public_institutions"
"1974","raw","board","2yr",638,"public_institutions"
"1974","inf","total","total",9033.60608195517,"public_institutions"
"1974","inf","total","4yr",9527.91585612998,"public_institutions"
"1974","inf","total","2yr",7747.93013676589,"public_institutions"
"1974","inf","tuition","total",2499.7056154465,"public_institutions"
"1974","inf","tuition","4yr",2965.02375956227,"public_institutions"
"1974","inf","tuition","2yr",1602.82049879324,"public_institutions"
"1974","inf","dorm","total",2923.16499652547,"public_institutions"
"1974","inf","dorm","4yr",2958.19366430063,"public_institutions"
"1974","inf","dorm","2yr",2453.41477071601,"public_institutions"
"1974","inf","board","total",3610.7354699832,"public_institutions"
"1974","inf","board","4yr",3604.69843226708,"public_institutions"
"1974","inf","board","2yr",3691.69486725664,"public_institutions"
"1975","raw","total","total",1662.96927059371,"public_institutions"
"1975","raw","total","4yr",1779.53885339538,"public_institutions"
"1975","raw","total","2yr",1386,"public_institutions"
"1975","raw","tuition","total",433,"public_institutions"
"1975","raw","tuition","4yr",542.145426620799,"public_institutions"
"1975","raw","tuition","2yr",245,"public_institutions"
"1975","raw","dorm","total",543.358548027522,"public_institutions"
"1975","raw","dorm","4yr",551.816543533174,"public_institutions"
"1975","raw","dorm","2yr",442,"public_institutions"
"1975","raw","board","total",686.610722566187,"public_institutions"
"1975","raw","board","4yr",685.576883241407,"public_institutions"
"1975","raw","board","2yr",699,"public_institutions"
"1975","inf","total","total",8986.3311048753,"public_institutions"
"1975","inf","total","4yr",9616.2482574869,"public_institutions"
"1975","inf","total","2yr",7489.64826446281,"public_institutions"
"1975","inf","tuition","total",2339.8396093163,"public_institutions"
"1975","inf","tuition","4yr",2929.63820604395,"public_institutions"
"1975","inf","tuition","2yr",1323.92772351615,"public_institutions"
"1975","inf","dorm","total",2936.19365527804,"public_institutions"
"1975","inf","dorm","4yr",2981.89885827929,"public_institutions"
"1975","inf","dorm","2yr",2388.47368895567,"public_institutions"
"1975","inf","board","total",3710.29784028095,"public_institutions"
"1975","inf","board","4yr",3704.71119316366,"public_institutions"
"1975","inf","board","2yr",3777.24685199098,"public_institutions"
"1976","raw","total","total",1788.98277304808,"public_institutions"
"1976","raw","total","4yr",1935.05880581271,"public_institutions"
"1976","raw","total","2yr",1490.57414699871,"public_institutions"
"1976","raw","tuition","total",478.653051593175,"public_institutions"
"1976","raw","tuition","4yr",616.551537376168,"public_institutions"
"1976","raw","tuition","2yr",283.434414413505,"public_institutions"
"1976","raw","dorm","total",582.497243168287,"public_institutions"
"1976","raw","dorm","4yr",591.823797130186,"public_institutions"
"1976","raw","dorm","2yr",464.817444323877,"public_institutions"
"1976","raw","board","total",727.83247828662,"public_institutions"
"1976","raw","board","4yr",726.683471306359,"public_institutions"
"1976","raw","board","2yr",742.322288261326,"public_institutions"
"1976","inf","total","total",9134.70911272323,"public_institutions"
"1976","inf","total","4yr",9880.58665148345,"public_institutions"
"1976","inf","total","2yr",7611.00746687448,"public_institutions"
"1976","inf","tuition","total",2444.04611273663,"public_institutions"
"1976","inf","tuition","4yr",3148.16835118972,"public_institutions"
"1976","inf","tuition","2yr",1447.24195627167,"public_institutions"
"1976","inf","dorm","total",2974.28402076765,"public_institutions"
"1976","inf","dorm","4yr",3021.90625545295,"public_institutions"
"1976","inf","dorm","2yr",2373.40024084398,"public_institutions"
"1976","inf","board","total",3716.37897921895,"public_institutions"
"1976","inf","board","4yr",3710.51204484077,"public_institutions"
"1976","inf","board","2yr",3790.36526975883,"public_institutions"
"1977","raw","total","total",1887.56723620754,"public_institutions"
"1977","raw","total","4yr",2037.7747500037,"public_institutions"
"1977","raw","total","2yr",1589.5974709227,"public_institutions"
"1977","raw","tuition","total",511.582393370827,"public_institutions"
"1977","raw","tuition","4yr",654.680963043118,"public_institutions"
"1977","raw","tuition","2yr",306.443288215133,"public_institutions"
"1977","raw","dorm","total",620.891268942699,"public_institutions"
"1977","raw","dorm","4yr",631.204793730956,"public_institutions"
"1977","raw","dorm","2yr",485.882003974021,"public_institutions"
"1977","raw","board","total",755.093573894013,"public_institutions"
"1977","raw","board","4yr",751.888993229622,"public_institutions"
"1977","raw","board","2yr",797.272178733541,"public_institutions"
"1977","inf","total","total",9031.54210510149,"public_institutions"
"1977","inf","total","4yr",9750.24788645328,"public_institutions"
"1977","inf","total","2yr",7605.83051740502,"public_institutions"
"1977","inf","tuition","total",2447.79514993086,"public_institutions"
"1977","inf","tuition","4yr",3132.48639291501,"public_institutions"
"1977","inf","tuition","2yr",1466.25529795772,"public_institutions"
"1977","inf","dorm","total",2970.8110686497,"public_institutions"
"1977","inf","dorm","4yr",3020.15873245228,"public_institutions"
"1977","inf","dorm","2yr",2324.82514679544,"public_institutions"
"1977","inf","board","total",3612.93588652093,"public_institutions"
"1977","inf","board","4yr",3597.60276108599,"public_institutions"
"1977","inf","board","2yr",3814.75007265186,"public_institutions"
"1978","raw","total","total",1993.58805919529,"public_institutions"
"1978","raw","total","4yr",2144.77478489614,"public_institutions"
"1978","raw","total","2yr",1690.87328073348,"public_institutions"
"1978","raw","tuition","total",542.744292981266,"public_institutions"
"1978","raw","tuition","4yr",687.674475199913,"public_institutions"
"1978","raw","tuition","2yr",327.249267792812,"public_institutions"
"1978","raw","dorm","total",654.88580129097,"public_institutions"
"1978","raw","dorm","4yr",664.043702016055,"public_institutions"
"1978","raw","dorm","2yr",526.875551997521,"public_institutions"
"1978","raw","board","total",795.957964923056,"public_institutions"
"1978","raw","board","4yr",793.056607680174,"public_institutions"
"1978","raw","board","2yr",836.748460943146,"public_institutions"
"1978","inf","total","total",8721.87500029111,"public_institutions"
"1978","inf","total","4yr",9383.31140746862,"public_institutions"
"1978","inf","total","2yr",7397.50889250529,"public_institutions"
"1978","inf","tuition","total",2374.48647360716,"public_institutions"
"1978","inf","tuition","4yr",3008.55073139104,"public_institutions"
